,wl_lake,temp_lake,temp_land,wspd_lake,wspd_land,lst,Precp
1996-03-28,183.28983333333335,-2.785987347972635,-5.475055837736488,3.338026163775911,2.338622813411321,0.4069853275284942,0.010655737704918034
1996-03-29,183.29483333333334,-2.9432815240353953,-5.6244396016034575,4.901782270648586,2.9991671070975747,0.4055591765524942,0.6704918032786887
1996-03-30,183.27883333333332,-1.9127267980251181,-4.084740939782421,6.414716872713589,4.159815036756381,0.3803442710059679,1.0439344262295083
1996-03-31,183.298,-1.9263710359326838,-3.6510197132102165,6.757304582815104,4.412847044462094,0.3757685417295727,2.004590163934426
1996-04-01,183.29633333333334,-4.51060950350599,-7.76533437564673,4.863812942598669,2.9872575812186164,0.4582499251069676,0.019672131147540982
1996-04-02,183.29283333333333,-5.470597500703774,-10.3329299396237,3.8225144401443636,2.532847667523791,0.5225819380227549,1.3599999999999999
1996-04-03,183.28699999999995,-6.156455150266894,-10.109634180468966,6.982735100798819,3.9015834922626533,0.4341510125109264,0.5977049180327869
1996-04-04,183.28366666666668,-5.0776641741901845,-8.217170277441838,6.5778268393737065,3.6032670561109907,0.44805718888394996,4.045409836065574
1996-04-05,183.28183333333334,-5.235421926796842,-9.07411286478274,4.0410713216885,2.361595146736567,0.4276336218941641,0.04360655737704918
1996-04-06,183.2791666666667,-4.91299681760827,-8.419009880251176,4.836765601376939,2.610659960364693,0.44824349436428945,0.4781967213114755
1996-04-07,183.2805,-5.0316581855825815,-8.39406757481051,5.397292379172317,2.8458536935884178,0.42741061979062656,0.11491803278688524
1996-04-08,183.2775,-4.06688607144518,-7.204002843524186,4.280470435843995,2.4103981451788306,0.5096180406245184,0.037868852459016396
1996-04-09,183.27416666666667,-1.3154138967293458,-2.1634369485951943,3.9309280170967074,2.3496468678844296,0.5516435245914693,0.13934426229508196
1996-04-10,183.26616666666666,-0.31617325503809923,-0.29094763412644004,3.902409070952069,2.632935217001377,0.5264906283637255,0.03295081967213114
1996-04-11,183.2745,0.7690674009777253,0.2155155493460481,5.617205695534577,3.927027816405609,0.6879332717601591,0.5563934426229508
1996-04-12,183.28183333333334,-2.954395242288808,-5.056639951322779,8.959320236602618,5.176590480932889,0.524557203128584,9.169999999999998
1996-04-13,183.282,-2.566500631319422,-4.938104229520749,8.60442850549778,4.513612543135386,0.5653124236783778,8.012786885245898
1996-04-14,183.2805,-2.498218951582098,-4.065055485066464,3.7697399274812997,2.1655377557221303,0.6661244166420295,1.5808196721311476
1996-04-15,183.29049999999998,-0.13028201927133157,-1.1628245591591002,4.552346469313666,2.556041009210425,0.7607258309968596,3.063606557377049
1996-04-16,183.29416666666668,0.2777976340988056,-0.703214422230163,7.074263882250613,4.134813951782218,0.766055355015377,1.462622950819672
1996-04-17,183.28650000000002,0.4628288372844256,-1.4960133550446026,3.5980496413231546,2.6841180099726154,0.820674494296614,0.05344262295081967
1996-04-18,183.2798333333333,2.256828347030951,1.760100375211265,6.969361268997769,3.8323595066167737,0.8300426817135722,0.31934426229508195
1996-04-19,183.298,4.000741660189467,3.503013518209226,5.960863339764597,3.5400412442730667,0.9213515924426372,7.115245901639344
1996-04-20,183.316,2.249225227200255,2.200529683767828,4.045436710302163,2.6354756683771083,0.9839133904327052,2.2057377049180324
1996-04-21,183.31316666666666,1.4393119163253685,1.6286948164040935,6.319111623572038,4.139855019146578,0.8884579087207951,1.3595081967213114
1996-04-22,183.323,0.5448174638813045,0.273107911840443,4.166301427706228,2.920891130318319,1.047427563879967,0.7449180327868854
1996-04-23,183.3306666666667,-0.4405358502653991,-0.9306846686020067,4.122567667613936,2.678846270674977,0.9871724717809717,0.07311475409836066
1996-04-24,183.33766666666668,-0.6544015845473932,-0.9765924112686261,3.381898477023487,2.394708694838618,1.006115543852517,1.0206557377049181
1996-04-25,183.3455,-0.46167123236623725,-1.8768247558054802,9.753893869631563,5.830305359827143,0.6675416988280481,7.777868852459015
1996-04-26,183.38333333333333,-3.3855339491448437,-5.3645196287310934,10.914289371109357,6.353459424969694,0.6698545076442587,13.56032786885246
1996-04-27,183.36833333333334,-1.7594879306092552,-3.435587438789688,5.0972212940936545,3.134896458290032,0.6575652590378049,0.370327868852459
1996-04-28,183.36583333333328,0.5613516723217606,-0.755033084625177,4.103887686552269,2.484639482694402,0.653807137885905,0.0
1996-04-29,183.3691666666667,-0.10699152784282658,-0.1562573599236429,4.78611937497546,2.736837548962061,0.6542345318223333,0.10049180327868854
1996-04-30,183.39383333333333,-0.39384158127972857,-1.0793273117368585,9.941344609526494,5.824185666987725,1.0152794950759,6.216393442622951
1996-05-01,183.39316666666664,-1.2472333713453647,-2.28250025229212,7.92373181836049,5.135914144034425,0.8972481860874321,4.663606557377049
1996-05-02,183.3895,0.3547320982225898,-0.7674527199852547,3.937924495888389,3.067284104446915,0.9133874316629839,0.05311475409836065
1996-05-03,183.39200000000002,0.19794213690725326,-1.3265681614149483,3.3530253932715155,1.931894837364894,0.8816935561872083,0.0
1996-05-04,183.39316666666664,0.45072667128374794,-0.09724753002983592,4.3089674375221785,2.3479615195695276,0.867478496843547,0.0
1996-05-05,183.3903333333333,0.8551858655449488,0.652095062053756,3.3023142982273264,1.7591976645523486,0.9495055031828629,0.09770491803278689
1996-05-06,183.39166666666665,1.0658428814946388,2.4256997855820144,1.9675820055655742,1.7616861722489363,1.0359574895301613,0.37393442622950823
1996-05-07,183.3923333333333,2.8615675037409978,4.226732426658107,3.6306098398967985,2.2476938124946355,0.9912013098079374,1.3065573770491803
1996-05-08,183.39683333333335,3.9566485735834855,6.0421742908738825,4.457304542945284,2.541446531614783,1.1894970352528123,0.9270491803278688
1996-05-09,183.404,3.8710762205578026,6.784160066650931,3.4263913769457717,2.5661063255140086,1.450417456575536,0.29999999999999993
1996-05-10,183.42,1.254256670166846,1.974420568537766,8.039514179715153,4.716244060551161,1.5250496292939404,3.71
1996-05-11,183.4215,1.052496034271863,1.5357150231502446,4.74550680145946,2.8410544990842705,1.6031023152043808,0.13213114754098362
1996-05-12,183.41833333333332,1.8215450234964594,2.4370342616740177,3.929571252563454,2.369863524039175,1.591603831794073,0.0
1996-05-13,183.41483333333335,3.3477182842436286,4.207645685730656,5.204512659444482,3.3851905989259263,1.763650700351881,0.006557377049180327
1996-05-14,183.41916666666668,4.412238996856068,6.565605475149932,3.9691707924907065,3.0152073063751623,1.8004310629753035,0.06967213114754098
1996-05-15,183.417,4.85248529343378,6.92602913795454,6.327604983518143,4.461487151903873,2.1020487661858978,0.5663934426229509
1996-05-16,183.42666666666665,5.04550061907087,8.645451552031057,4.03477990495236,2.5769185603220635,2.3657540047380623,1.0229508196721313
1996-05-17,183.43283333333332,5.959104901268369,8.430814385150965,7.2010929059720175,4.536413812736726,2.2366600816435724,2.8337704918032776
1996-05-18,183.46066666666664,8.002411926684736,11.735846757362479,8.062572319217344,5.129068737099651,2.493485478210399,9.610000000000003
1996-05-19,183.48183333333336,8.918394828329278,14.436246615108805,4.136350837460284,3.086444421630655,2.671102332349834,15.368852459016395
1996-05-20,183.49833333333333,8.479292214322248,12.692849544499882,6.01506332246615,4.231271215433853,3.3764245303708664,1.1609836065573769
1996-05-21,183.50716666666665,6.885930846337553,9.736966383641395,4.315303769103246,3.2907759212109635,3.1014910081946843,0.5832786885245903
1996-05-22,183.5191666666667,5.653800523200001,8.349521072758218,3.423012196871211,2.7229574539226933,3.5602401236045065,1.5654098360655737
1996-05-23,183.53100000000003,5.308185551442256,7.150965002198882,5.189064642067864,3.401166088273075,3.9232963047147016,0.08163934426229509
1996-05-24,183.52783333333332,4.723936781591301,7.241498521884811,5.34791363123423,3.257495820292178,3.4067046934432503,0.0
1996-05-25,183.52883333333332,5.660542040455097,9.22881735660646,3.1405628251335447,2.017223103051826,3.156338584343097,0.0
1996-05-26,183.5348333333333,6.206809932682791,11.256224701736148,2.7533910349304906,2.081819399703678,2.820494909822969,0.0
1996-05-27,183.54133333333334,7.083341157355277,11.668487776194187,3.760584158722443,2.8657334130736247,2.8474533177942027,0.0
1996-05-28,183.54066666666665,7.504702847020156,11.056403945350226,6.385232106796706,4.042035479064169,2.9790578687936238,0.0
1996-05-29,183.54049999999998,4.9310186476934526,8.539930061525594,5.874242030610234,3.12008236390262,3.005872797547327,0.0
1996-05-30,183.53616666666665,5.771280210845324,10.624841458486928,2.47496356540691,2.3417446825995896,2.9273189945478775,0.0
1996-05-31,183.53616666666665,8.377599975689735,13.672332418412298,3.723744816504166,3.1607127037092844,2.8726417260698613,0.024918032786885248
1996-06-01,183.53466666666668,9.198252074572503,13.667281893968052,5.550954340815604,3.612521725757313,2.964932800808789,0.9804918032786885
1996-06-02,183.55733333333333,7.918793593945146,12.245583734238643,4.918319757903439,2.999851447239097,3.1259834938379187,16.766229508196723
1996-06-03,183.57150000000001,7.25275746819113,10.660991281336774,3.922087057473845,3.191014421758289,3.80913816273081,6.194098360655737
1996-06-04,183.58933333333334,5.676404356145534,9.422535153151085,5.210861900066935,3.000628176065139,4.101513816812499,5.035409836065575
1996-06-05,183.58633333333333,6.68059861578909,11.53303369517884,3.5942364105926417,2.5125868626832673,4.5639059456905695,1.4109836065573769
1996-06-06,183.591,7.177866968167883,11.55494657941739,5.644443657655587,2.8684871302347883,4.137178183758105,10.456065573770491
1996-06-07,183.59983333333335,8.217292370439388,12.948877229332659,6.116937560798206,3.8712213942359486,4.1774830786842125,0.569344262295082
1996-06-08,183.6,8.28129263637828,14.415966758138559,3.0417057966299654,1.961583030233657,4.119534856824697,0.005081967213114754
1996-06-09,183.59799999999998,8.015275617846015,16.141776996469392,2.3140057557171194,2.3267116106326533,3.8035187566467785,0.0
1996-06-10,183.59533333333331,9.431699817683418,17.985556419322034,2.4996183239949827,2.296507996721524,4.298578512746218,0.3018032786885246
1996-06-11,183.59816666666666,9.596040089925127,18.387040304558692,2.52345676510732,2.2455661878223956,5.1006730690430055,0.04475409836065574
1996-06-12,183.59533333333331,8.599913214339688,18.808336565299797,1.8160163239344664,2.0204987511032337,5.497726306203915,0.7636065573770492
1996-06-13,183.596,9.31973937417374,18.573041886420175,2.806403857214337,2.8690855294085993,5.938445719404432,1.1963934426229508
1996-06-14,183.595,11.22275003446203,18.66381736570109,4.025408781890025,2.958601875964825,6.739983769703847,0.0
1996-06-15,183.59616666666668,10.047540327318673,16.317147791780382,4.845114839871172,3.016786730610366,5.815517356082825,0.26786885245901637
1996-06-16,183.5956666666667,9.084572668789196,15.229029632298886,3.1669209086863876,2.4760416457693615,5.3153925305394925,4.978852459016392
1996-06-17,183.59966666666665,9.429030035628752,14.979350597390011,6.8300171420129105,4.303853870656138,5.015746719572516,0.37327868852459023
1996-06-18,183.5975,10.086634603487388,16.553669489508962,5.868514841684698,3.903156596743669,5.122097340857357,0.10590163934426229
1996-06-19,183.59866666666665,10.827172584274185,17.743109418856392,3.8132083606301617,2.8518225775348696,5.1411306485531,1.7442622950819673
1996-06-20,183.59533333333331,9.878575383400431,16.792309354735785,3.3424762389723015,2.517166047300887,5.174877150481591,0.7918032786885245
1996-06-21,183.59083333333334,10.650696670117018,15.779921660096962,4.356719945023492,3.1800573007300557,5.357444069717734,1.3777049180327867
1996-06-22,183.601,8.12623846612009,11.946286064636361,5.452651119172087,3.882164299018315,5.3385986929905735,3.9504918032786884
1996-06-23,183.6025,6.6004964218658655,9.367244543618709,3.7926972422108203,2.299511249742793,5.135350799833507,1.2613114754098362
1996-06-24,183.6005,6.4628289281105555,11.430317211361642,3.824797437572793,2.2755603956612136,5.089460183263675,6.817540983606558
1996-06-25,183.59849999999997,9.059754598708379,14.387035571976217,3.775269528958829,2.514345508420099,5.367562593367339,0.8791803278688525
1996-06-26,183.59866666666665,9.289665403820221,14.988960198745554,4.006336546632782,2.715042141585524,5.804247070293905,11.96196721311475
1996-06-27,183.60266666666666,10.542527555608428,18.888283980076928,3.1054572886788017,2.389232078379314,5.86991248366761,11.296885245901638
1996-06-28,183.59866666666667,13.335615313782988,22.08487662679576,4.599007065770707,4.056475036963536,7.007877619711951,0.20836065573770493
1996-06-29,183.63966666666667,14.002929363120984,22.45233673870432,5.915746765917366,3.9909147671758745,7.465021339760416,20.581803278688525
1996-06-30,183.64466666666667,13.251773107619512,20.629177556658956,8.505841387229719,5.448933615039295,7.086402374080949,4.2724590163934435
1996-07-01,183.65066666666667,11.576105039946885,18.011359637936213,6.297812821976542,3.6465155468898076,6.158651591765391,0.9040983606557378
1996-07-02,183.6585,10.247766754254192,16.157441827635097,3.905209938843922,2.856648346493732,6.1449504779561055,12.533278688524591
1996-07-03,183.66133333333335,9.768143673332375,15.605685177228308,4.065505264033734,2.460293421695547,6.418058006216164,0.17540983606557378
1996-07-04,183.65366666666668,10.191004370345556,16.40274985947092,2.7518597901721455,2.420768474545734,6.758381087570991,0.0
1996-07-05,183.65533333333335,12.762463965383516,18.540618559645765,6.096971667599042,3.89462962110962,7.607290920311303,0.13344262295081966
1996-07-06,183.6688333333333,8.590808531054023,12.827542092363307,5.959661564408418,3.173731069780779,6.3618103547315785,5.087049180327867
1996-07-07,183.68033333333332,9.033444385139306,13.280175905880286,5.775779711202329,3.305706904493384,5.911451077668175,18.389016393442624
1996-07-08,183.6881666666667,8.1010928381057,11.250749524855454,4.916649757581765,3.1008212175011747,5.725214841237504,6.277540983606558
1996-07-09,183.6928333333333,8.580108992907467,12.274828710829704,5.24592748026203,3.53244059234654,6.04690377610675,3.520491803278689
1996-07-10,183.68466666666666,10.295702979678193,14.798149369936645,5.165649837823501,3.0159590626462127,6.0377350949677115,0.08163934426229509
1996-07-11,183.67916666666667,10.815278968032526,15.426051891402699,4.598377774130484,3.5907134107160106,6.448326737573315,2.9378688524590166
1996-07-12,183.68950000000004,9.935533692236657,13.438778125687149,5.950546509426468,3.1380316906993166,6.428987779482026,17.58081967213115
1996-07-13,183.706,8.506720562370457,13.7176208917142,4.241271585738168,2.882381290202999,6.659422477347148,8.919836065573767
1996-07-14,183.70783333333335,8.67296233144747,14.971038641519105,2.713141821438086,2.3857254843889466,7.209447917264748,1.8132786885245902
1996-07-15,183.70916666666668,8.794942116250802,15.057202791799249,2.208094058121281,1.9406864781093482,7.247293310890424,1.6650819672131147
1996-07-16,183.70950000000002,11.076046093791524,16.709274982511328,4.780164197723539,3.233686905533527,6.99660617811537,1.3295081967213116
1996-07-17,183.70916666666665,12.399072919573104,19.23113884831106,3.8974323480260527,2.6643449875711256,8.131178887950371,0.5060655737704918
1996-07-18,183.71416666666667,12.064820529652282,18.373800526128445,5.333942237804737,3.192546331678473,8.211864871792471,6.983114754098361
1996-07-19,183.73333333333335,10.100689596059372,15.073675269322674,7.13425381116632,5.13386629890807,7.51172067621379,9.96950819672131
1996-07-20,183.72466666666665,9.889163062686013,14.769071305298114,3.819937579853485,3.0236941077505572,7.593464540143567,0.13885245901639343
1996-07-21,183.71349999999998,10.337761184796186,15.377197071942794,3.6138909098413516,2.7440921935448994,7.182406350170823,1.2296721311475411
1996-07-22,183.712,11.652735846383232,16.309247275851426,6.085642779455362,4.320509979883086,7.265227324922497,5.3091803278688525
1996-07-23,183.71116666666668,11.100912885601018,14.764198252696861,6.543422261591328,4.312966178629391,7.490343787974397,1.6778688524590166
1996-07-24,183.71733333333336,9.660284003432913,13.77097076348648,3.379822244028837,2.8076119300554936,7.197144857583115,3.5995081967213114
1996-07-25,183.72716666666665,9.88833038174376,13.950993830531374,4.602389846504965,3.551564763028705,7.5957260475128505,1.8014754098360652
1996-07-26,183.73349999999996,10.421466996069665,14.833373972911708,4.4209853624499225,3.1820364302889184,8.070453397018898,0.1301639344262295
1996-07-27,183.72816666666665,10.018584024338493,14.101178226092006,3.8388814922529573,2.240830007955635,8.387327735958102,0.3996721311475409
1996-07-28,183.7266666666667,9.901360868596706,13.951429522853287,4.703494728209216,2.870053621620667,8.1195322330214,7.488524590163933
1996-07-29,183.7275,9.077732670063876,13.100437248516288,6.192208678452994,3.179082269720224,7.776673604917879,9.485573770491804
1996-07-30,183.73966666666664,9.492647287796954,13.71976160213647,4.618439455500809,3.4793904114967886,8.014135067102997,3.066393442622951
1996-07-31,183.74633333333335,10.738611766270232,16.39234307059652,4.336741900241908,3.445936465727248,8.257592411143364,3.145737704918033
1996-08-01,183.74966666666668,12.290604013974978,17.754016514119197,3.3790423002397247,2.1394187062902152,8.910108537830222,0.13803278688524587
1996-08-02,183.74616666666665,12.717035371430065,18.80731409169716,2.982433942927901,1.7936956464147242,9.163568777658277,0.014098360655737704
1996-08-03,183.74483333333333,13.237199160517477,19.10099891005763,3.394278114096384,2.9327388474227045,9.82429156410764,0.09508196721311475
1996-08-04,183.73850000000002,14.576259600061942,19.897451868120402,5.959461601354512,4.368034210630787,10.728196588790711,0.5539344262295082
1996-08-05,183.737,15.074597443042157,19.53518991701913,8.151120000186257,5.296781317505375,10.40389808993658,4.336557377049182
1996-08-06,183.7558333333333,13.738730761469629,20.011980288339245,3.943860903377237,3.5621559268592464,10.35639270825374,13.154590163934428
1996-08-07,183.75666666666666,15.336402387035141,20.428121798349004,7.02789825620727,4.431883959084565,9.947477798923515,16.53983606557377
1996-08-08,183.77099999999996,13.238855050534621,16.657882564115212,6.931745615135421,4.356354475497148,9.730445370746416,0.015737704918032787
1996-08-09,183.78316666666663,11.120993932088215,13.391154880818407,5.014506694179985,2.8677706397345952,9.848726496750219,0.0
1996-08-10,183.774,10.365032325796534,12.752230747382905,2.820703105563786,2.153347565177622,10.379448742489327,0.0
1996-08-11,183.76233333333334,13.57419248827461,16.567146090745396,5.667134813087033,4.325468227159138,10.545676722557086,0.0
1996-08-12,183.77133333333333,14.390115115107317,18.008539995610324,6.317391982945757,3.989209530108985,10.778320000642013,0.05655737704918033
1996-08-13,183.7735,12.666677020844956,15.196360253340352,4.208026266365027,2.51112225646221,10.844673982634712,0.6065573770491803
1996-08-14,183.77549999999997,12.200451117794529,13.341636211403678,6.240339476282513,4.182138586061162,10.27146860298753,4.551475409836065
1996-08-15,183.79883333333336,11.021593470151736,13.81929379056884,4.817621285916551,3.5691401386169197,10.404274711982602,4.042459016393443
1996-08-16,183.7965,13.391300707447286,16.70746472760805,3.4207556387318467,2.398621902844771,11.447431171222178,0.0939344262295082
1996-08-17,183.7895,14.573500613777009,18.91324865581183,4.468395285089335,2.896487995258772,11.114895418724146,0.0
1996-08-18,183.7921666666667,15.016028267996651,19.16135911752056,3.298867040241553,2.8067817774023784,11.644112645410733,0.007868852459016393
1996-08-19,183.7835,15.673193665588787,19.034801205262447,5.724408296019094,4.089419851820739,12.055834860142216,0.8114754098360655
1996-08-20,183.795,14.650484072107844,18.283804819810204,5.961283329297865,3.8105644246743755,11.905204179641101,7.397213114754099
1996-08-21,183.792,13.671305429367795,16.58001487512989,3.495301739825828,2.8625199284329073,11.946571236877315,0.09786885245901639
1996-08-22,183.79600000000002,15.757365726289292,18.339182645279838,6.713943677094481,4.2714104681881455,12.08890494368676,9.242295081967214
1996-08-23,183.80433333333335,14.492099242956463,16.532924475259335,4.4178065329237795,2.8722503762391893,12.225333792293505,0.32295081967213113
1996-08-24,183.797,15.60427803247153,18.39496022239163,5.3966028363982,3.674859035552855,12.490038125384096,0.06344262295081968
1996-08-25,183.80683333333332,15.891642512107392,18.348207915855557,6.990725948638426,4.349498782493665,12.495640019869871,0.007868852459016393
1996-08-26,183.8038333333333,11.747013753774219,12.997467571536433,4.027162929848857,2.428263987227004,12.068404300876132,0.11934426229508194
1996-08-27,183.804,11.980988301387452,12.727378651532646,3.089180758744277,2.4098731937585036,12.388932780209762,0.0
1996-08-28,183.792,13.759772981916157,15.944803141073935,4.459598759838678,3.1702617415847483,12.294587867842187,0.0
1996-08-29,183.79900000000004,14.397053141172238,16.8480400607549,4.252704859890396,2.655642813939655,12.669040932872068,0.0
1996-08-30,183.7942,14.435223611844647,16.45612757937534,2.715583702229359,2.536043187318292,13.022613855219559,0.0
1996-08-31,183.79100000000003,16.20890082793982,19.44142662873594,4.427900520894655,3.0403539482093582,13.425977093333614,0.0
1996-09-01,183.7898,16.909643121317128,19.78949260922194,3.5065665368008356,3.0271092393174386,14.130329259474259,0.0
1996-09-02,183.7854,17.543972819840825,19.073777120897564,5.555508231906166,3.951758649055635,14.409488637002735,2.022459016393442
1996-09-03,183.786,16.59207846193898,19.16239831516021,4.245228309961168,2.871072170887078,14.535075886959156,11.055409836065573
1996-09-04,183.78733333333335,15.730649714567226,18.463099431254744,2.8174449808241016,2.202450727458712,14.762834629716895,6.870655737704917
1996-09-05,183.78466666666665,15.195028888935948,18.177829472960756,3.5097946650121,2.694376014401963,14.840740846686593,0.0004918032786885246
1996-09-06,183.783,17.89270417868685,20.32255997984088,4.539212786529388,3.513417951896506,15.344918720101342,0.006229508196721312
1996-09-07,183.77949999999998,17.47385725683096,19.01607917634066,2.8409426170997483,2.1450825453145597,15.370291790627547,0.24540983606557376
1996-09-08,183.7875,15.576788947695777,15.897038828195058,3.755733210263044,2.673773488467985,15.113306572924039,3.473114754098361
1996-09-09,183.79033333333334,14.67853869224081,14.727121315255074,4.098022933944127,2.5221616803339364,14.598164337349063,0.12245901639344262
1996-09-10,183.77883333333332,14.957053567276517,15.43993367580389,2.9087967900531906,1.986524769311473,14.502918380127108,1.099344262295082
1996-09-11,183.78516666666667,13.520427548155492,11.98084410610578,4.721613558980341,3.417834890020143,13.682200267223251,5.582786885245902
1996-09-12,183.812,10.059207241551398,8.42031917614126,11.064206246746062,6.042996272696053,12.964335999131073,5.764098360655737
1996-09-13,183.81333333333336,8.734357976589076,6.785554755339293,10.392594684694235,5.71537081204861,12.254921681808495,3.2493442622950814
1996-09-14,183.80266666666662,10.138552049390313,9.100548632623871,9.433076774376573,5.303070048068423,11.519008583736262,3.7498360655737706
1996-09-15,183.79133333333334,10.39162622828062,9.783323182701801,6.222434931771481,3.580446749096755,11.278341705341647,2.0632786885245897
1996-09-16,183.79066666666665,10.50364050573232,9.856198241379087,6.093271444839422,3.3484390709379683,11.009579980433461,0.7031147540983608
1996-09-17,183.7848333333333,11.365976489320095,11.79668925876912,5.269659951971406,3.2065180516589993,10.883767330588727,0.13459016393442622
1996-09-18,183.782,11.781048171374255,11.757720122011031,5.02242134048247,2.851814800791431,11.014904165790178,0.003442622950819672
1996-09-19,183.77233333333334,12.176239480777667,12.226043035915625,3.486227879866575,2.2011429858457103,11.191100649966584,0.0
1996-09-20,183.771,12.36007728057654,12.441096442687853,3.624663614096572,2.491579084630613,11.431675284367753,0.23540983606557378
1996-09-21,183.76483333333337,13.018590628695321,12.869884078339496,4.777886652042782,2.7380365158733264,11.764109839004021,2.1652459016393446
1996-09-22,183.76716666666667,11.638036857656882,11.794137807345017,5.311862568032606,3.06753577157235,11.395097678883522,5.907377049180329
1996-09-23,183.76266666666666,10.564244289787451,10.15596740082663,3.6253293082093516,2.1903808524309727,11.35453604879539,1.1203278688524594
1996-09-24,183.76666666666668,9.74746515961731,9.172676608525629,4.793986166317449,2.8117278293742918,11.21700290617374,7.696721311475409
1996-09-25,183.76766666666666,9.871768562161195,8.911539452491741,3.202722532405084,1.98916132890839,10.995271121090024,0.9821311475409835
1996-09-26,183.76083333333335,10.05316233472759,9.21956178105167,7.645425476012528,4.039611935643572,10.738513864010791,3.145409836065575
1996-09-27,183.75716666666668,10.753572788368276,9.916292986332973,9.629189767019803,5.457382307104225,10.808416102206252,25.69885245901639
1996-09-28,183.7605,9.61431514973543,8.76621244653698,8.671510424855438,5.412726111734215,10.41349724883717,2.1339344262295086
1996-09-29,183.76783333333333,7.57820580930126,5.597284464383495,7.302407079666572,4.038071655664717,10.113273368880517,1.221639344262295
1996-09-30,183.766,7.468621948138386,5.273415647595136,4.517026932542012,2.7857582909923457,10.220427924069606,1.0891803278688523
1996-10-01,183.75500000000002,10.27271016438802,8.810699025000435,5.452207106875566,3.226810786692689,10.239829611137333,0.058524590163934416
1996-10-02,183.77733333333333,7.048886227769916,4.723902140232111,10.349375542315906,6.052967482055021,10.02420269489653,1.5518032786885245
1996-10-03,183.75716666666668,5.063781362001586,1.7660243390148571,6.480159735851048,3.254991078818679,9.804288485220301,0.4098360655737705
1996-10-04,183.73850000000002,7.305970574722808,4.178310385866144,5.176160526986323,3.151835415292925,9.552239164037902,0.024098360655737703
1996-10-05,183.7245,9.820050907783765,9.146107898905841,8.208699974041547,5.506540438458939,9.558925540318782,0.0
1996-10-06,183.732,11.418112852135483,11.362552137564348,9.179325904998857,6.10712556637435,9.910522011195555,0.5847540983606557
1996-10-07,183.74133333333336,4.185997320681202,2.8217359126008876,6.971996884815315,3.728257361541063,9.334017333012428,2.0142622950819673
1996-10-08,183.72399999999996,3.696113106344833,2.5571436345182508,2.3026086870570723,2.2239478138770243,8.854955562367625,0.021311475409836068
1996-10-09,183.72349999999997,5.551211843685228,3.441538383365992,5.534208977794608,3.6668000663372626,8.764094673514771,1.6649180327868849
1996-10-10,183.721,1.7895942480385711,0.3820058388952125,6.791135168409726,3.430940069500614,9.033424719753283,2.467049180327869
1996-10-11,183.69366666666667,5.967222291596079,4.284188100044303,8.132029950167283,5.259019035368446,9.019794275639079,0.3524590163934426
1996-10-12,183.6975,8.879370773730633,8.252978832253294,4.613417142320372,2.829178542291996,8.916995475595346,0.0
1996-10-13,183.703,9.18628165835426,9.316612471018408,4.565500509415656,3.411052224855195,9.274064154763002,0.0
1996-10-14,183.70583333333332,5.1118342989966985,3.4920284616499786,7.553978438901882,4.402043223496694,8.687438542221932,0.2001639344262295
1996-10-15,183.67283333333333,7.495676611556488,5.592162395418349,9.349508241537198,5.565108934641335,8.533605382852862,1.238032786885246
1996-10-16,183.68583333333333,9.989744303177817,9.635188534296644,3.528684280748947,2.2096799645853817,8.530797349299172,0.33852459016393444
1996-10-17,183.686,9.292587397049884,7.106839918932379,10.142874747313028,6.096053289207365,8.705690856110158,16.599180327868847
1996-10-18,183.6976666666667,6.223128688578704,4.81982022721246,9.697804123229899,5.897459549247797,8.487096604878317,6.840983606557377
1996-10-19,183.703,5.198172004855408,2.9140520074772787,4.736662141294432,2.914170802634584,8.338952570535914,0.08672131147540982
1996-10-20,183.70066666666665,6.457528289483519,4.917669822574978,4.910185806248594,3.2893606506250235,7.953345545460097,0.005245901639344262
1996-10-21,183.69333333333336,7.806491034371517,7.831751353956471,4.370639573238836,2.7807774893451263,7.8087614736383975,0.8018032786885245
1996-10-22,183.68533333333335,7.614279377217197,7.383592635064198,3.8674387692691305,2.0664839305975424,7.826709277849756,2.9727868852459025
1996-10-23,183.69216666666668,7.127688946367119,6.086294809977214,7.299193381782396,3.918972270198323,7.820142187325551,13.401147540983606
1996-10-24,183.71366666666668,5.375453689471394,3.3323544213840237,7.493933255806756,4.120635380986726,7.975924958307958,10.793934426229509
1996-10-25,183.70383333333334,5.435671955549798,2.9008569443725873,5.247088317835559,3.039496263776395,7.7042377821596535,0.769180327868852
1996-10-26,183.69266666666667,8.714868960737368,7.164502596486747,6.492847487988537,3.6149706035421496,7.844126699465578,0.43868852459016383
1996-10-27,183.69233333333332,9.404911469440068,8.88043952251375,10.684880363334734,6.732585630397755,7.7153985751390985,2.0639344262295083
1996-10-28,183.7023333333333,5.459177990348973,3.5224583185798033,8.428311373826299,4.552204086309028,7.5266228782368385,0.07459016393442623
1996-10-29,183.69650000000001,6.040444108093679,3.851291024921747,5.5475916608267015,3.2747960582485396,7.237117066604954,0.9860655737704919
1996-10-30,183.7215,3.571064371640991,0.6199542586640281,13.289767636837375,7.689036211188302,7.58779365626978,26.907049180327867
1996-10-31,183.72716666666668,-2.4699236032914147,-6.287895059480308,15.748098514073073,8.63960039489493,7.005314919853591,1.2618032786885243
1996-11-01,183.73799999999997,-1.8614061576168546,-5.551662495594154,12.300538629209038,6.835836038647123,6.346313487353459,1.7193442622950823
